,url,title,content
24,https://n.news.naver.com/mnews/article/015/0004876481?sid=102,"""칼부림? 국민은 각자도생하시라""…경찰관이 올린 글 화제","""범죄자 인권 지키려 경찰들 죽어나간다""
낫 들고 덤비는 사람 진압하다 1억 배상 판결 등
다수 사례 언급한 경찰관 추정 블라인드글 화제
이미지=블라인드 캡처

최근 신림역, 서현역, 고속터미널역 등 지하철역 칼부림 사건이 발생해 국민들이 충격에 빠진 가운데, 경찰관으로 추정되는 작성자의 게시글이 화제가 되고 있다.

지난 3일 온라인 커뮤니티 '블라인드'(직장인 인증을 거친 후 게시글을 작성하면 직장이 표기되는 커뮤니티)에는 작성자 A 씨의 글이 올라왔다.

작성자는 '칼부림 사건? 국민은 각자도생해라'라는 제목의 글에서 ""칼부림 사건으로 피해 보신 분들, 잘 치료받아 건강해지시길 바라고 위로의 말씀을 먼저 드린다""고 언급한 뒤 ""앞으로 묻지마 범죄 등 엽기적인 범죄가 늘어날 것 같은데 경찰은 이대로는 방법이 없다""고 밝혔다.

이어 ""국민은 알아서 각자도생해야한다""며 ""호우, 폭염 등 이 세상 모든 문제와 민원은 각 정부 부처의 모르쇠 덕분에 경찰이 무한 책임을 진다. 거기에다 범죄자 인권 지키려 경찰들 죽어 나간다. 공무원 중 자살률 1위인 경찰은 더 이상 못 버티겠다""고 적었다.

그러면서 경찰이 과잉 진압을 이유로 소송에 휘말린 사건을 조목조목 열거했다.

A 씨는 ""낫 들고 덤비는 사람한테 총 쏴서 형사 사건은 무죄가 났는데도 민사소송에서 1억원을 배상하라는 판결이 났다""며 ""또 칼로 피해자를 찌르고 도망간 사람에게 총을 쐈는데 형사는 무죄가 나왔지만, 민사로 7800만원을 배상한 사건도 있다. 몸싸움하는 동시에 움직이고 있는 대상을 정확하게 허벅지를 쏘지 않으면 잘못이라는 이유에서다""고 설명했다.

또한 ""칼 들고 있는 흉기 난동범에게 테이저건을 쐈는데 범인 스스로 넘어져서 자기가 들고 있는 칼에 찔렸다. 그런데 '경찰관이 범죄자가 자빠지는 방향까지 예상했어야 한다'며 수억원을 배상하라는 2011년도 레전드 판례도 있다""고 언급했다.

그 외에도 A씨는 경찰이 칼 들고 난동 부리는 사람에게 테이저건을 쏜 뒤 뒷수갑을 채우고 구급대원이 발을 묶었는데 용의자가 9분 뒤 의식을 잃고 5개월 뒤 사망하자 3억2000만원의 배상 판결이 난 사례를 소개했다. 테이저건 맞고도 저항하는 사람에게 뒷수갑 채운 건 물리력 사용 범위를 넘어섰다는 게 판결 이유라고 전했다.

A 씨는 ""그럼 칼 들고 난동 부리는 X한테 수갑도 채우지 말고 '선생님 선생님' 하면서 제발 같이 가달라고 무릎 꿇고 빌어야 하나""고 꼬집었다.

이어 ""경찰 지휘부는 매번 총기 사용 메뉴얼이니 적극적으로 총 쏴라 이빨만 털지 소송 들어오면 나 몰라라 하는 거 우리가 한두 번 보나""며 ""범죄자 상대하면서 소송당하고 심지어 무죄 받고도 민사 수천 수억씩 물어주는 게 정상적인 나라냐""고 비난했다.

경찰이 공무수행 중 물리력을 사용해 타인에게 피해를 입혔을 경우 민사 소송 등에서 유죄 판결을 받고 배상 책임에서 자유롭지 않은 실정을 토로한 것이다.

경찰청에 따르면 지난해 2월 개정 경찰관 직무집행법이 시행됐다. 개정안은 범죄가 행해지거나 발생할 가능성이 있는 상황에서 경찰이 범죄 예방 또는 진압 과정에서 타인에게 피해를 줘도 정상을 참작해 형을 감경하거나 면제할 수 있도록 했다.

하지만 일선 경찰들 사이에선 해당 법률이 무용지물이라는 지적이 나오면서 해당 글이 공감을 불러일으키는 것으로 풀이된다."
25,https://n.news.naver.com/mnews/article/366/0000922125?sid=102,"칼부림 예고, 피해자 특정 안되면 협박죄 적용 어려워…대검 “테러 행위로 가...","서현역 일대에서 묻지마 흉기난동 사건이 발생한 3일 오후 경기 성남시 분당 서현역 AK백화점 앞에 범인이 인도로 돌진한 차량이 세워져 있다. /뉴스1

이른바 ‘묻지마 흉기 난동’ 사건이 잇달아 발생한 데 이어 ‘칼부림 예고’ 글까지 온라인 커뮤니티에 올라오는 가운데, 검찰이 이를 테러 차원으로 가중 처벌할 수 있는 법령 개정을 정부에 요청하겠다고 밝혔다.

대검찰청은 4일 “불특정 다수의 공중 일반에 대한 안전을 침해·위협하는 ‘공중 협박 행위’를 테러 차원으로 가중처벌할 수 있는 법령 개정이 이뤄질 수 있도록 법무부에 입법을 요청할 것”이라고 밝혔다.

이날 경찰 등에 따르면, 신림역과 분당 서현역에서 묻지마 칼부림이 일어난 후 전국 각지에서 흉기 난동과 살인을 예고하는 글이 인터넷상에 올라오고 있다. 한 온라인 커뮤니티에는 3일 오후 “내일(4일) 아침 잠실역에서 20명을 죽일 것”이라는 칼부림 예고가 올라왔다. 서현역에서 또 다시 흉기 난동을 벌이겠다는 예고 글, “오리역에서 최대한 많은 사람을 죽이고 경찰도 죽이겠다”는 예고 글도 있었다. 그 외에도 부산 서면, 경기 의정부에서 살인을 하겠다는 예고 글이 온라인 상에서 돌고 있다.

검찰에 따르면 현행 형사법 체계에서는 이 같은 불특정 피해자에 대한 협박범을 협박죄로 처벌하기 어렵다. 불특정 다수를 대상으로 한 살인 예고는 특정인에 대한 살인 예고보다도 위험성이 더 높아 사실상 테러 행위에 준하는데도, 협박죄를 적용하기 쉽지 않다는 것이다.

한 검찰 관계자는 “살인 예고 등의 ‘장소’가 특정됐다면 협박죄로 처벌하는 사례가 있긴 하나, 법원이 달리 볼 여지는 늘 있다”며 “이에 공중 협박 행위를 아예 테러 행위로 가중처벌하는 게 맞다고 본 것”이라고 설명했다.

그 외에도 대검은 신림역 흉기 난동 사건 전담 수사팀을 서울중앙지검에, 서현역 흉기 난동 전담 수사팀은 수원지검 성남지청에 각각 구성했다고 전했다. 범행 동기 등을 신속하게 철저하게 규명해 법정 최고형의 처벌이 가능하도록 만들겠다고 밝혔다."
26,https://n.news.naver.com/mnews/article/025/0003298622?sid=102,[속보]대전 고교 교무실서 칼부림…교사 찌르고 도주한 용의자 검거,"4일 오전 교사 피습사건이 발생한 대전 대덕구의 고등학교에서 경찰이 현장을 조사하고 있다. 신진호 기자

대전의 한 고등학교에서 교사에게 흉기를 휘두르고 도주한 남성이 4일 오후 12시 20분쯤 대전 중구 태평동에서 검거됐다.

대전대덕경찰서에 따르면 20대 후반 남성 A씨는 이날 오전 10시 3분쯤 대덕구의 한 고등학교에 침입해 교사 B씨(49)의 얼굴과 가슴, 팔 부위 등을 흉기로 여러 차례 찌르고 도주한 혐의를 받는다.

신고를 받은 경찰은 형사팀 전원과 강력범죄수사대 3개팀, 경찰특공대 등 200여명을 동원해 A씨 추적 작전을 벌였다. 이후 2시간 17분 만인 이날 오후 12시 20분쯤 사건 현장에서 서남쪽으로 7~8㎞ 떨어진 태평동 한 도로에서 용의자를 검거했다.

A씨는 이날 오전 교무실에 찾아와 해당 교사에 대해 물었고, 수업 중이라는 말을 듣고는 밖에서 한 시간 가량 기다렸다. 이후 수업이 끝난 피해자를 교무실에 다시 따라 들어와 범행을 저지르고 도주했다.

피해자는 의식이 없는 상태로 병원에 옮겨져 현재 긴급 수술을 받는 것으로 알려졌다.

해당 학교는 지난 3일 개학한 상태로 이날 출석했던 학생들은 안전을 위해 교실 내부에서 대기하며 경찰 수사 상황을 기다렸다고 한다.

경찰은 범행 현장에서 피해 교사가 “내가 잘못했다”는 말을 했다고 목격자가 진술한 것을 근거로 A씨가 면식범인 것으로 보고 자세한 범행 경위를 조사하고 있다.

경찰은 이날 오후 2시 대덕경찰서 대회의실에서 사건 브리핑을 열 계획이다."
27,https://n.news.naver.com/mnews/article/005/0001628615?sid=102,[속보] 대전서 교사 상대 칼부림…20~30대 면식범 추정,"피해 교사 40대 후반 남성


경기 성남시 분당 서현역 묻지마 칼부림 사건이 채 하루도 지나기 전에 이번엔 대전의 한 고등학교에서 교사를 상대로 칼부림한 사건이 일어나 경찰이 용의자를 추적 중이다.

4일 대전경찰청에 따르면 오전 10시4분 대전의 한 고등학교 1층 행정실 직원으로부터 한 남성 교사 피습 신고가 접수됐다. 피해 교사는 40대 남성이다.

용의자 A씨는 교무실에 찾아와 피해 교사를 특정하며 행방을 물었고, 직원이 수업 중인 사실을 전달하자 1시간여 밖에서 대기하다 밖으로 나온 피해 교사를 쫓아가 범행을 저지른 것으로 알려졌다."
28,https://n.news.naver.com/mnews/article/025/0003298591?sid=100,"尹, 서현역 칼부림에 ""시민 향한 테러 막게 경찰력 총동원하라""","김은혜 홍보수석이 2일 오후 용산 대통령실 청사에서 현안 브리핑을 하고 있다. 대통령실 제공
윤석열 대통령은 4일 분당 서현역 흉기 난동 테러에 대해 “국민이 불안하지 않도록 정부는 경찰력을 총동원해 초강경 대응하라”고 말했다.

경남 저도에서 휴가 중인 윤 대통령은 이날 이상민 행정안전부 장관에게 이같이 지시했다고 김은혜 홍보수석이 서면 브리핑에서 전했다.

윤 대통령은 “서현역 ‘묻지마 흉기 난동’ 사건은 무고한 시민에 대한 테러”라며 “SNS상으로도 협박 문자가 올라온 만큼 정부는 사전 예방을 위한 경비 인력 투입과 실효적이고 강력한 진압장비 휴대로 대응하라”고 강조했다.

00:00
00:00

한편 지난 3일 오후 5시 59분쯤 경기 성남시 분당구 서현역 AK플라자에서 피의자 최모(22)씨가 차량을 몰고 행인을 친 뒤 쇼핑몰 1·2층에서 칼을 휘두른 것으로 조사됐다. 최씨는 배달업 종사자라고 경찰은 전했다.

현재까지 부상자는 총 14명으로 파악됐다. 차량에 치여 다친 피해자가 5명, 흉기로 인한 피해자는 9명이다. 피해자 중 2명은 위독한 상태다. 위중한 피해자 2명은 모두 여성으로, 차량 돌진 사고로 인해 다친 김모(64)씨와김모(20)씨로 알려졌다.

최씨는 오후 6시5분쯤 현장에서 검거됐다. 현재 최씨는 피해망상 등을 호소하고 있는 것으로 알려졌다."
29,https://n.news.naver.com/mnews/article/018/0005544208?sid=102,“잠실역 20명 죽인다” “한티역 칼부림 예정” 또 살인 예고글,"지난달 신림역 칼부림 이후 살인 예고글 최소 12건
[이데일리 이준혁 기자] 서현역 묻지마 흉기난동 사건 직후 오리역에 이어 잠실역과 한티역에서 유사 범행을 저지르겠다는 협박글이 연달아 올라와 시민들의 공포감이 고조되고 있다.

3일 서현동 묻지마 흉기난동 사건 직후인 오후 7시쯤 올라온 잠실역 살인 예고글. (사진=온라인 커뮤니티 갈무리)
4일 경찰 등에 따르면 전날 오후 7시쯤 온라인 커뮤니티 디시인사이드에 ‘내일 아침 잠실역에서 20명 죽일 거다’라는 제목의 글이 올라왔다. 이 글에는 “과연 너 따위가 나의 칼부림을 막을 수 있을까??”라는 내용이 적혀있다.

해당 게시글은 현재 삭제된 가운데 한 누리꾼은 이를 캡처해 “잠실역에서 살인을 하겠단 예고글을 발견해 제보합니다”라며 112에 문자 신고를 했다.

이후 오후 11시께는 한 이용자가 디시인사이드 한석원 갤러리에 “내일 밤 10시에 한티역에서 칼부림 예정입니다”라고 썼다.

3일 서현동 묻지마 흉기난동 사건 이후 SNS상에 확신된 오리역 살해 예고글. (사진=온라인 커뮤니티 갈무리)
앞서 이날 오후 6시 42분 경기남부경찰청 112 종합상황실에 “8월 4일 금요일 오후 6시에서 오후 10시 사이에 오리역 부근에서 칼부림하겠다”는 예고글 신고가 접수된 바 있다.

사회관계망서비스(SNS)를 통해 확산된 이 글은 “더 이상 살고 싶은 마음도 없고 최대한 많은 사람을 죽이고 경찰도 죽이겠다. 나를 죽이기 전까지 최대한 많이 죽이겠다”는 내용이다.

서울경찰청 사이버범죄수사대는 이들 예고글을 신고받고 작성자 추적에 나섰다. 게시물은 현재 모두 삭제`됐다.

경찰은 인근 지구대 인력 등을 잠실역과 한티역 일대에 투입해 범죄 정황이 있는지 파악하고 있다.

지난달 21일 신림역 흉기난동 사건 이후 서울시내를 범행장소로 지목한 살인 예고글은 최소 12건 확인됐다.

잠실역·한티역 협박 글은 경찰이 전담대응팀을 꾸려 살인예고 글 작성자를 엄정히 처벌하겠다고 밝힌 지 한나절도 지나지 않아 올라왔다."
30,https://n.news.naver.com/mnews/article/015/0004876457?sid=102,'수유동에서도 칼부림' SNS 전파…알고보니 '자해 소동',"빈 병으로 자해해 피 흘려
사진=게티이미지뱅크

잇따른 흉기 난동으로 시민들의 불안감이 고조되는 가운데 서울 강북구 수유역 근처에서도 '칼부림'이 벌어졌다는 소문이 SNS를 통해 퍼졌다. 해당 소문은 한 남성의 자해 소동에서 비롯된 것으로 밝혀졌다.

서울 강북경찰서는 4일 12시 4분쯤 강북구청(수유역) 근처 골목 편의점 앞에서 한 남성이 피를 흘리며 쓰러져 있다는 다수의 신고를 접수해 출동했다.

경찰에 따르면 이 남성은 빈 병으로 자해해 피를 흘렸다. 한때 소셜미디어(SNS)와 온라인 커뮤니티 등에서는 '수유역에서도 칼부림이 났다고 한다'면서 상의를 벗은 남성이 피를 흘리고 있는 사진이 확산했다.

경찰과 소방당국이 확인한 결과 이 남성 외에 현장에서 다친 사람은 없는 것으로 파악했다.

신고를 받고 출동한 강북소방서는 남성을 고려대학교 안암병원으로 후송했다. 생명에는 지장이 없는 것으로 알려졌다.

경찰 관계자는 ""자해를 시도했고 다른 사람에게 위협을 가한 것이 아니기 때문에 추후 조사 등 없이 귀가 조처로 마무리할 것 같다""고 밝혔다."
31,https://n.news.naver.com/mnews/article/015/0004876322?sid=102,"대전 고교 칼부림 비극…교사 찌른 20대 ""과거 사제지간""","수업 끝난 교사 뒤쫓아 공격
사진=뉴스1

평일 오전 고등학교에 침입해 40대 교사를 흉기로 찌르고 달아난 혐의(살인미수)를 받는 20대 후반 남성이 경찰에 검거됐다.

이 남성은 경찰에서 피해 교사와는 과거 사제 간이었다고 진술했다.

경찰에 따르면 A씨는 4일 오전 10시 3분께 대전 대덕구의 한 고등학교에 침입해 교사 B(49)씨의 얼굴과 가슴, 팔 부위 등을 흉기로 7차례 찌르고 도주했다. 그는 이날 오전 학교 정문에서 본인을 '졸업생'으로 소개하고 교내에 들어온 뒤 교무실을 방문해 B 교사를 찾았다.

범행 전 미리 준비한 흉기를 가방에 소지한 채 혼자서 교문 안으로 들어가는 영상은 확보됐지만, 이 과정에서 학교 측이 A씨의 신분증을 확인하고 출입증을 교부했는지 여부는 아직 확실치 않다. 'B 교사가 수업 중'이란 말을 듣고 밖에서 기다리던 A씨는 수업이 끝난 B 교사를 뒤쫓아 2층 교무실 안으로 들어가 공격한 것으로 알려졌다.

B 교사가 1층 행정실로 몸을 피하고 경찰에 신고하는 사이, A씨는 그대로 학교 밖으로 도주했다. B 교사는 이후 의식이 불분명한 상태로 병원으로 옮겨져 현재 긴급 수술을 받았지만, 위독한 상태로 알려졌다. A씨는 졸업생이라고 한 것과 달리, 해당 학교 출신은 아닌 것으로 확인됐고, 과거 B씨와 사제 간이었다고 경찰에서 진술했다.

경찰은 이들이 서로 아는 사이라고 추정 중이지만, 정확한 관계는 아직 확인하지 못하고 있다.

사건 직후 신고를 받은 경찰은 형사팀 전원과 강력범죄수사대 3개 팀, 경찰특공대 등 200여명을 동원해 A씨 추적에 나섰다 이후 2시간 17분 만인 이날 낮 12시 20분께 사건 중구 유천동 한 아파트 인근 도로에서 A씨를 검거했다.

경찰은 이날 오전 A씨가 이 아파트 인근에서 택시를 타고서 사건이 발생한 학교에서 내리는 폐쇄회로TV 영상을 확보한 후 이 일대를 탐문했다.

이 과정에서 인근 주거지에 들어가 옷을 갈아입고 나오는 A씨를 붙잡아 조사하고, 그의 가방 안에 있는 흉기를 발견해 자백을 받았다.

대전 대덕경찰서 관계자는 ""아직 A씨의 피의자 조사를 진행하기 전이고, B씨 역시 위독한 상태라 사실 확인에 어려움이 있다""며 ""A씨와 상황을 목격한 학교 관계자 등 9명을 상대로 자세한 범행 경위를 조사할 예정""이라고 말했다.

해당 학교는 전날 개학한 상태로 이날 등교했던 학생과 교사들은 안전을 위해 교실 등 내부에서 대기하며 경찰의 범인 체포 소식을 기다렸다."
32,https://n.news.naver.com/mnews/article/023/0003779838?sid=102,“칼부림? 알아서 살아남으셔”… 경찰관 글에 공감 쏟아진 이유,"흉기 진압 경찰에 수천~수억원 손해배상 판례 열거
“범죄자 인권 지키려다 경찰 죽어난다”
경찰들 “총은 쏘는 게 아니라 던지는 것” 자조

서현역 일대에서 묻지마 흉기 난동 사건이 발생한 3일 오후 경기 성남시 분당구 AK백화점에 경찰과 소방 관계자들이 들어가고 있다. /뉴스1

“칼부림 사건? 국민은 알아서 각자도생하세요.”

도심 흉기 테러가 잇따른 상황에서 한 현직 경찰관이 온라인에 이런 글을 올렸다. 하지만 이 글을 본 네티즌의 분노는 글 쓴 경찰관이 아니라 정부 제도와 사법부를 향했다.

경찰청 소속을 인증한 네티즌 A씨는 4일 게시판에 “칼부림 사건으로 피해 보신 분들, 잘 치료받아 건강해지시길 바라고 위로의 말씀을 먼저 드린다”고 썼다. 이어 “앞으로 묻지 마 범죄 등 엽기적인 범죄가 늘어날 것 같은데, 이대로는 경찰에도 방법이 없다”고 했다. 그는 “호우‧폭염 등 이 세상 모든 문제와 민원은 112신고를 받은 경찰의 무한책임”이라며 “거기에 범죄자 인권 지키려다 경찰들이 죽어 나간다”고 했다.

A씨는 그 예로 공무집행 중 발생한 사안으로 수억대의 손해배상금 지급 판결이 나온 판례들을 거론했다.

가장 먼저 언급한 사례는 2001년 경남 진주에서 벌어진 사건이었다.

실제 재판 기록을 보면, 사망한 권씨는 지역 씨름대회 우승자 출신이었다. 그는 사망 당일 함께 술을 마시던 지인의 목을 깨진 맥주병으로 찌른 뒤 자기 집으로 들어갔고, 그 직후 그의 아내가 ‘남편이 칼로 아들을 위협하고 있다’고 경찰에 신고했다. 권씨는 출동한 경찰을 힘으로 제압하려 들었고, 공포탄 사격에도 몸싸움을 하며 계속 저항하다가 가슴에 실탄을 맞고 숨졌다.

이 사건에 대해, 2008년 대법원2부(주심 김능환)는 권모씨 유족 4명에게 국가가 총 1억1000만원을 배상하라는 판결을 확정했다.

2012년에는 교통법규를 어긴 운전자가 경찰의 어깨를 붙잡는 등 불응하자 얼굴로 손이 온다고 생각한 경찰관은 운전자의 다리를 걸어 넘어뜨렸다. 이 과정에서 운전자가 넘어지며 전치 8주의 상해를 입었다. 연 소득 2억원가량의 유명 영어 강사였던 운전자는 손해배상 청구 소송을 냈고, 법원은 4억4000여만원을 배상해야 한다고 판결했다.

2019년에는 양손에 흉기를 들고 출동한 경찰관과 대치하던 여성 정신질환자에게 테이저건을 사용하고, 뒷수갑을 채웠다가 여성이 의식을 잃고 5개월 후 숨지는 사건이 발생했다. 유족은 경찰이 과도한 물리력을 행사했다며 손해배상 소송을 제기했고, 법원은 3억2000만원을 물어주라고 판단했다. 테이저건으로 제압한 후에도 뒷수갑을 채운 건 법이 정한 물리력 행사 기준을 초과한 것이라고 봤다.

이러한 손해배상 청구 소송은 국가를 대상으로 했기 때문에 당장 경찰관이 내야 할 배상금은 없다. 하지만 국가는 이후에 해당 경찰관을 상대로 구상권을 청구할 수 있다. 공무원 개인이 직무 수행 중 고의 또는 중과실에 따른 불법 행위로 다른 사람에게 손해를 입혔을 때에는 손해배상 책임을 진다는 판례가 존재하기 때문이다.

A씨는 “소송 들어오면 지휘부는 나 몰라라 하는 거 한두 번 보느냐”며 “범죄자 상대하면서 소송당하고, 무죄 받고도 민사소송에서 수천, 수억씩 물어주는 게 정상적인 나라냐”고 했다. 그는 “여전히 범죄자를 우대하는 말도 안 되는 판례들이 매년 수십 개씩 쌓여가는데 그거 보면서 무슨 생각이 들겠느냐”며 “칼 맞아가며 일해봐야 국가에선 관심도 없고, 선배들 소송에서 몇억씩 깨지는 걸 보면 ‘이 조직은 정말 각자도생하는 곳이구나’ 하는 생각으로 일하게 된다”고 했다. 이어 “사명감으로 시작한 신입들이 3년이면 무사안일주의 경찰관이 되어갈 수밖에 없는 환경에서 적극적인 경찰관은 나올 수 없다”고 짚었다.

서울에서 근무하는 현직 경찰관은 “‘총은 쏘라고 있는 게 아니다. 던져서 맞추라고 있는 것’이라는 선배 경찰관들의 가르침은 대대로 이어져오고 있다”고 했다.

테이저건을 든 경찰. /연합뉴스

미국에선 경찰 유죄판결 0.3%, 민사는 노조가 충당

해외 선진국에서는 적극적인 경찰 활동을 지원하고자 다양한 책임 감면 제도를 운영 중이다. 미국에서는 경찰이 공무수행 중 물리력을 사용해 타인에게 위해가 발생했을 때 유죄 판결까지 받는 경우는 극히 드물다. 총기를 사용해 인명 살상이 초래된 경우에도 유죄 판결받는 경우는 0.3%에 불과하다.

민사적으로도 면책권 덕에 경찰관의 손해배상에 대한 면책은 폭넓게 이뤄진다. 과잉 제압으로 사망자가 발생했을 때도 유족은 경찰관 개인이 아닌 주 당국이나 시 당국을 상대로 거액의 손해배상 소송을 제기한다. 만약 경찰관 개인이 배상해야 할 경우에도 경찰관 노조에서 대신 해결하기 때문에 개인이 입는 피해는 상대적으로 적다.

전문가 “경찰들의 소송 공포, 법 제도적으로 해소해야”

이웅혁 건국대 경찰학과 교수는 조선닷컴에 “강력한 공권력을 원한다면 현장에서 일하는 경찰을 보호해주는 게 우선”이라며 “일선 경찰에게만 책임을 묻고 고위층은 빠져나간다면 소송에 대한 불안감을 해소할 수 없다”고 했다.

이 교수는 정부가 법적으로 제도를 정비해야 위축된 공권력을 회복할 수 있다고 했다. 우선 경찰관직무집행법을 고쳐 경찰관 직무 수행 중에 일어난 과실에 따른 감면 적용 범위를 확대해야 한다고 했다. 현재는 특정범죄 상황과 일정한 조건에서만 형의 감면을 받을 수 있다. 또한 소송 대상에서 경찰 개인은 제외하도록 국가배상법을 개정할 필요가 있다고 했다. 이 교수는 “국가가 소송의 주체가 되어 경찰관 개인이 소송 과정을 홀로 감당해야 하는 부담을 덜어줘야 한다”고 했다."
33,https://n.news.naver.com/mnews/article/003/0012013737?sid=102,지난 3일 하루에만 전국적으로 칼부림 사건 '4차례',"잇따른 흉기 난동에 커져 가는 불안감
자료사진 *재판매 및 DB 금지 *재판매 및 DB 금지


[서울=뉴시스]박예진 인턴 기자 = 서울 신림동 흉기 난동 사건으로 사망자가 발생한 지 약 2주 만인 지난 3일 경기도 분당 서현역에서 또 다시 칼부림 사건이 벌어졌다.

경찰과 언론보도를 종합하면 해당 사건 외에도 어제(3일) 하루 동안 칼부림 사건이 여러 건 더 발생한 것 파악됐다.

먼저 이날 새벽 1시 전북 군산시의 한 PC방에서 종업원이 흉기에 부상을 입었다. 경찰 조사 결과 종업원과 흉기를 휘두른 A씨는 오래 전부터 알고 지낸 사이로 금전적인 문제로 갈등을 빚어왔다. 종업원은 팔 등을 다쳐 병원으로 옮겨졌다.

이어 새벽 3시께 서울 영등포구 한 아파트에서도 한 남성이 흉기를 휘둘러 사망에 이르는 사건이 벌어졌다. 현행범으로 체포된 아들 A씨는 만취 상태였으며 늦게 귀가했다며 훈계하는 어머니를 향해 흉기를 휘둘렀다. A씨의 어머니는 병원으로 이송 됐으나 결국 사망했다.

또 오후 1시 경남 진주시 평거동 소재 모 아파트 단지에서는 층간소음으로 인한 칼부림 사건이 발생했다. 이날 주먹 다짐이 벌어지면서 아래층 주민은 흉기로 위층 주민의 등과 손 부위에 부상을 입혔다. 피해자는 생명에는 지장이 없는 것으로 알려졌다.

이어 이날 오후 6시 '서현역 칼부림 사건'이 벌어졌다.

용의자 최모 씨는 모닝 차량을 타고 인도로 돌진했다. 최씨는 인도에 있던 시민 5명을 들이받은 뒤 AK플라자로 들어가 흉기를 휘둘렀다. 20대 여성 4명, 20대 남성 3명을 포함해 모두 9명이 흉기에 부상을 입었다. 앞선 교통사고까지 총 부상자는 14명. 이 중 중상자는 12명으로 알려졌다.

이처럼 어제 하루 동안 벌어진 사건·사고 중 알려진 칼부림 사건만 집계했을 때 부상자가 수십 명, 사망자까지 발생한 상황. 이에 시민들의 공포가 커지면서 대책 마련을 촉구하고 있다．"
34,https://n.news.naver.com/mnews/article/018/0005544379?sid=104,"""칼부림 한국선 드문 일""…외신도 서현역 흉기난동에 ‘충격’","'신림 흉기 난동' 이후 또 '묻지마' 사건
""안전 의문 제기한지 한 달도 채 안돼""
""칼부림과 차량 난동, 한국선 드문 일""
[이데일리 이소현 기자] 경기 성남시 분당 서현역 인근에서 발생한 ‘묻지마 흉기 난동’ 사건에 대해 외신들도 잇따라 피해 상황을 보도했다. 외신들은 지난달 21일 서울 관악구 신림동에서 ‘묻지마 흉기 난동’이 벌어진 지 13일 만에 또다시 수도권에서 불특정 다수를 대상으로 한 흉기 범죄가 발생한 점이 무엇보다 충격을 주고 있다고 전했다.

경찰이 지난 3일 오후 차량 돌진 묻지마 흉기난동이 발생한 경기도 성남시 분당구 서현역 한 백화점 인근에서 차량 돌진 현장을 통제하고 있다. (사진=뉴시스)


뉴욕타임스(NYT)는 3일(현지시간) 서울 성남에서 칼부림과 차량 난동으로 14명의 사상자가 발생했다면서 “집단 칼부림 사건(신림 흉기 난동 사건)이 발생한 지 한 달도 채 지나지 않아 벌어진 비슷한 사건으로, 이 사건은 테러행위로 취급되고 있다”고 보도했다. 그러면서 “칼부림과 차량 난동은 한국에선 드문 일”이라며 “서울의 한 지하철역에서 칼부림으로 1명이 사망하고 3명이 부상을 입어 대중이 (묻지마 흉기 난동과 관련) 안전에 대한 의문을 제기한 지 한 달도 채 되지 않아 전국을 충격에 빠뜨렸다”고 설명했다.

AP통신도 경기 성남의 한 지하철역 인근 번화가에서 발생한 공격으로 “5명이 차에 치여 다쳤고, 9명이 흉기에 찔렸다”고 보도했다. AP는 지난달 서울 도심 한복판에서 피의자 조선(33)이 보행자 4명에 흉기를 휘둘러 이 가운데 1명이 사망한 신림 흉기 난동 사건을 언급하며, 경찰이 긴급 회의를 소집해 불특정 다수를 대상으로 한 칼부림 공격에 대한 대응방안을 논의했다고 전했다. 이 회의에서 윤희근 경찰청장이 이번 공격과 관련해 “사실상 테러 행위”라고 규정한 것에도 주목했다.

일본 언론들도 일제히 서현역 흉기 난동 사건을 보도했다. 니혼게이자(닛케이)신문은 “주한 일본대사관에 따르면 지난 3일 밤 일본인이 피해를 당했다는 정보는 없었다”며 자국민의 피해 상황 여부를 전했다.

경찰에 따르면 이번 사건 피의자는 배달업에 종사하는 최모(23)씨로 모친 소유의 모닝 차량을 끌고 인도로 돌진 보행자들을 들이받은 뒤 서현동 AK플라자 백화점 내부로 들어가 시민을 향해 흉기를 휘둘러 피해를 입혔다. 이 사건으로 중상자 12명, 경상자 2명 등 총 14명이 다친 것으로 파악됐다. 중상자 중 2명은 위중한 상태다. 최씨는 지난 2일 대형 마트에서 흉기 2점을 구매하는 등 치밀하게 범행을 준비한 것으로 알려졌다.

4일 오전 경기도 성남시 분당구 서현역 주변에 경찰이 배치돼 있다.(사진=연합)"
